4574,4574,4574,4564,4564,174,1158,476,1557,4574,4574,783,4574,18,4574,0,3435,3182,3347,1988,1370,80,1566,4574,4574,4574,4574,4574,4574,4574,0,4574,4574,4574,2728,3947,2490,619,405,152,563,152,177,152,152,457,152,152,152,363,164,280,104,261,208,257,197,145,110,203,87,117,108,200,133,185,127,92,131,137,101,52,52,112,57,108,142,52,78,52,52,52,103,52,52,52,52,52,112,78,52,52,52,52,52,103,87,52,52,52,108,73,117,52,135,78,52,52,98,52,103,52,87,52,52,52,52,87,52,139,73,52,52,52,40,35,25,55,12,51,64,64,64,30,21,21
69254af5ace2426a757676bf,45 items,45,Global eSIM [45 countries] 30 Days 500MB/Day,Global eSIM [45 countries] 30 Days 500MB/Day,,,,,500,30,,FALSE,,FALSE,,,,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,5eb95317a5faaf0b7dfa9b24,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,15.58,14.022,15.58,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690288468c69c31d2a64b5e2,41 items,41,Europe (40+ areas) &amp; Morocco 3GB 30Days,Europe (40+ areas) &amp; Morocco 3GB 30Days,,,,,3000,30,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,TRUE,67f32a92d392d55306110f1a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.6,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e78fa556a8f8ab68edc1bf,40 items,40,Europe (41 Countries) - 10 Days/Daily 2GB,Europe (41 Countries) - 10 Days/Daily 2GB,,,,,2000,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,6875cc9ee40f4fd4c110ce88,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.612961582722662,,,,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69254af5ace2426a757676ed,45 items,45,Global eSIM [45 countries] 15 Days 2GB/Day,Global eSIM [45 countries] 15 Days 2GB/Day,,,,,2000,15,,FALSE,,FALSE,,,,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,5eb95317a5faaf0b7dfa9b24,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,15.63,14.067,15.63,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ef689eec150ed1688f44ec,42 items,42,Europe 42 Countries 7 Days / Total 20GB,Europe 42 Countries 7 Days / Total 20GB,,,,,20000,7,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.66,14.66,15.66,14.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f1d08bf4821b68c8e5,50 items,50,Europe B 10GB 30Day,Europe B 10GB 30Day,,Reduced to 128kbps after a total of 10GB,,Reduced to 128kbps after a total of 10GB,10000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.69,,15.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f1d08bf4821b68c8ff,50 items,50,Europe B 2GB/Daily 7Day,Europe B 2GB/Daily 7Day,,Reduced to 128kbps after 2GB per day to 128kbps,,Reduced to 128kbps after 2GB per day to 128kbps,2000,7,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.69,,15.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f2d08bf4821b68c97d,83 items,83,Global E 2GB/Daily 3Day,Global E 2GB/Daily 3Day,,Reduced to 128kbps after 2GB per day,,Reduced to 128kbps after 2GB per day,2000,3,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.69,,15.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f3d08bf4821b68c9ae,122 items,122,Global F 500MB/Daily 5Day,Global F 500MB/Daily 5Day,,Reduced to 128kbps after 500MB per day,,Reduced to 128kbps after 500MB per day,500,5,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.69,,15.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f2d08bf4821b68c98b,122 items,122,Global F Unlimited 1Day,Global F Unlimited 1Day,,,,,0,1,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,5000,,TRUE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.69,,15.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69342e6c0b7aef14cde4bb2b,34 items,34,Surf 10GB in Europe per 30 days,Surf 10GB in Europe per 30 days,,,Data valid 30 days from the activation.,,10000,30,13.51,FALSE,,FALSE,,FALSE,FALSE,TRUE,,,,,FALSE,TRUE,6284ecd32e3b6ce037733d6e,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.73,13.3705,15.73,13.37,11.48,,,11.79,,,,,10.02,,,,23.68,57.78,21.75,49.11,20.13,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68da3623eded8f4734b05d13,34 items,34,Special Bundle 3.07GB for 30 days,Special Bundle 3.07GB for 30 days,,,,,3000,30,,FALSE,,FALSE,,,FALSE,,,,,,FALSE,TRUE,67fcf6bbbbc312c4799a2e78,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.75,14.9625,15.75,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcca3ed08bf4821b694105,33 items,33,33 European Countries - 1GB/day,33 European Countries - 1GB/day,,,,,1000,3,15.02,FALSE,,FALSE,,TRUE,TRUE,TRUE,{'country': 'HK'},day,,128,FALSE,TRUE,66fb8684e6cdd578fe555fdc,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.75,13.3875,15.75,13.39,12.77,,,,,,,,,,,,,,,,,,,,,,,,,,22100,,,,,,,,,,,,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,18785,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d3ac204d604a95b7b8aed1,42 items,42,Discover Europe eSIM,Discover Europe eSIM,,,eSIM validity counts each day until UTC/GMT +0,,20000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,,FALSE,TRUE,669ecc2324128bc08c341abe,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.767120997677717,14.978764947793831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
69077807a930c70d6ca34e77,39 items,39,12 GB - 15 days,12 GB - 15 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",12000,15,13.7,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.8,14.22,15.8,14.22,12.33,,6056.3,11.9,43,1225.1,215000,5450.67,10.71,38.7,1102.59,193500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911daaed5a060a1f33d614a,35 items,35,eSIM:  Europe +,eSIM:  Europe +,9 GB / 90 days for $15.8,"Stay Connected Across Europe: Enjoy Your Trip with Seamless Internet Expanded coverage in 30+ European countries.. Add various data bundles to your line, each with its validity period and data allowance.",The validity period of your data depends on the data refill bundle you purchase,,9000,90,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,FALSE,6703d78781b690b781d3bac0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.8,14.22,15.8,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690288488c69c31d2a64ba10,34 items,34,Europe(30+ areas) 1GB/Day,Europe(30+ areas) 1GB/Day,,,,,1000,7,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,day,,384,FALSE,TRUE,67f32a92d392d55306110f1a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.8,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dbaf4442529768fc9eb618,99 items,99,Global 5GB 15Days,Global 5GB 15Days,,,,Package Details:5GB High speed data.Hotspot supportsValidity starts on first usageAPN -plusCustomer Support: 24/7 business and customer support service,5000,15,,FALSE,,FALSE,,FALSE,FALSE,FALSE,,,,,FALSE,TRUE,6111c0893bead6451dd9ce51,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.89,14.777700000000001,15.89,14.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68c7c4e48d7f5bf7156573be,34 items,34,Travel Basic,Travel Basic,,,,,15000,15,15.9,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,621474082e011dca5e3ebd1f,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.9,14.31,15.9,14.31,14.31,,,13.5,,,,,12.15,,,,,,22.5,,,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68f049636139f8d89b3a77e2,31 items,31,10GB 30 days - Europe,10GB 30 days - Europe,,,,,10000,30,13.5,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,TRUE,65aa0df15b71971c8cb28801,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.9,,15.9,,,,,12.2,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3,,,,,,,
68c49f1ce9a69e4fc33744df,36 items,36,Europe 5GB,Europe 5GB,,,,,5000,30,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,667183eb07b54f361a880c5a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.9,12.402000000000001,15.9,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f9d08bf4821b68cd4a,32 items,32,Europe F 20GB 10Day,Europe F 20GB 10Day,,Reduced to 128kbps after a total of 20GB,,Reduced to 128kbps after a total of 20GB,20000,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'FR'},,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.94,,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8fad08bf4821b68cd92,31 items,31,Europe G 20GB 10Day,Europe G 20GB 10Day,,Reduced to 128kbps after a total of 20GB,,Reduced to 128kbps after a total of 20GB,20000,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'HK'},,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.94,,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f4d08bf4821b68ca8a,35 items,35,Europe C 3GB/Daily 5Day,Europe C 3GB/Daily 5Day,,"Unlimited data in covered area, reduced to 128kbps after 3GB per day",,"Unlimited data in covered area, reduced to 128kbps after 3GB per day",3000,5,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'BE'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.94,,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f1d08bf4821b68c8c3,85 items,85,Global C 300MB/Daily 3Day,Global C 300MB/Daily 3Day,,"Unlimited Data in Covered Regions, 300MB High-Speed Per Day, Reduced to 128kbps After Exceeding 300MB for 3 Days",,"Unlimited Data in Covered Regions, 300MB High-Speed Per Day, Reduced to 128kbps After Exceeding 300MB for 3 Days",300,3,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'HK'},day,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.94,,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc92cd08bf4821b68f4a6,31 items,31,Europe 20GB,Europe 20GB,,,,,20000,60,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,63c9055d1fddfcd02ef84f69,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.99,,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69091eb022f3b73eb85a31e9,31 items,31,"Europe 31 countries, 20GB","Europe 31 countries, 20GB",,,,,20000,30,,FALSE,,FALSE,,FALSE,FALSE,FALSE,,,,128,FALSE,FALSE,67d42f6255619141b6762338,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.99,,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dbe83e811e14b1d9ba2228,35 items,35,Travel eSIM for Europe 10 GB - 30 Days / 100 Mins Local Calls,Travel eSIM for Europe 10 GB - 30 Days / 100 Mins Local Calls,,,,"


    

Overview Plans &amp; Speed Setup &amp; Delivery






Product
Europe eSIM
SIM Form
eSIM (digital)
Countries Covered
See list below
Networks
Vodafone, Three, Telenor, SFR, Swisscom, Telia, A1, etc.
Mobile Plan Type
Prepaid
Incoming Calls
Incoming free (not on data-only plans)
Mobile Number
UK number (+44). No number on data-only plans

Perfect for trips across Europe. Instant email delivery after purchase.




Validity Options
5 / 7 / 14 / 30 days (varies by plan)
Speed
4G / 5G / LTE
Tethering
Allowed on limited data plans; not allowed on unlimited plans
Free Talk Time
As per the plan chosen





eSIM Activation
Automatic after installation
Installation
Scan the QR code or enter SMDP+ address with activation code
Delivery
Instant â€” sent to your email
Documentation
No documentation required
Compatibility
All eSIM-compatible smartphones

How it works

Complete purchase â€” your eSIM QR code arrives instantly by email
Install via Settings â†’ Mobile/Cellular â†’ Add eSIM (scan QR or enter manually)
Use immediately at destination. Validity starts on activation day

Tip: Use Wi-Fi during installation. After activation, enable Data Roaming and set this eSIM as your Default Data line.


",10000,30,,FALSE,,FALSE,,,,,{'country': 'GB'},,,,FALSE,TRUE,640e71222097580dd4a88d0b,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.99,14.391,15.99,14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69091eb022f3b73eb85a3215,61 items,61,"Global 61 countries, 10GB","Global 61 countries, 10GB",,,,,10000,15,,FALSE,,FALSE,,FALSE,FALSE,FALSE,,,,128,FALSE,FALSE,67d42f6255619141b6762338,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.99,,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dbe83e811e14b1d9ba223b,35 items,35,Travel eSIM for Europe 5 GB - 30 Days / 200 Mins Local Calls,Travel eSIM for Europe 5 GB - 30 Days / 200 Mins Local Calls,,,,"


    

Overview Plans &amp; Speed Setup &amp; Delivery






Product
Europe eSIM
SIM Form
eSIM (digital)
Countries Covered
See list below
Networks
Vodafone, Three, Telenor, SFR, Swisscom, Telia, A1, etc.
Mobile Plan Type
Prepaid
Incoming Calls
Incoming free (not on data-only plans)
Mobile Number
UK number (+44). No number on data-only plans

Perfect for trips across Europe. Instant email delivery after purchase.




Validity Options
5 / 7 / 14 / 30 days (varies by plan)
Speed
4G / 5G / LTE
Tethering
Allowed on limited data plans; not allowed on unlimited plans
Free Talk Time
As per the plan chosen





eSIM Activation
Automatic after installation
Installation
Scan the QR code or enter SMDP+ address with activation code
Delivery
Instant â€” sent to your email
Documentation
No documentation required
Compatibility
All eSIM-compatible smartphones

How it works

Complete purchase â€” your eSIM QR code arrives instantly by email
Install via Settings â†’ Mobile/Cellular â†’ Add eSIM (scan QR or enter manually)
Use immediately at destination. Validity starts on activation day

Tip: Use Wi-Fi during installation. After activation, enable Data Roaming and set this eSIM as your Default Data line.


",5000,30,,FALSE,,FALSE,,,,,{'country': 'GB'},,,,FALSE,TRUE,640e71222097580dd4a88d0b,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.99,14.391,15.99,14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a89ed5bb78507dd9f6fd04,36 items,36,Europe,Europe,,,,,3000,30,,FALSE,,FALSE,,TRUE,,TRUE,,,,,FALSE,TRUE,5d4119b043734f666095aedd,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.99,,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69303a48279ddd2f6b09dc9f,99 items,99,Global Explorer (Stand w'Ukraine) - 30 Days - 3 GB (99 countries),Global Explorer (Stand w'Ukraine) - 30 Days - 3 GB (99 countries),,,,,3000,30,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,TRUE,63c52208de7c07fba95ec104,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.99,14.49,15.99,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69303a48279ddd2f6b09dc96,99 items,99,Day Plan - Global Explorer - 1GB/Day - 3 Day,Day Plan - Global Explorer - 1GB/Day - 3 Day,,,,,1000,3,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,day,,512,FALSE,TRUE,63c52208de7c07fba95ec104,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,15.99,14.49,15.99,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932a5017e3ca2a51ee2ba3d,29 items,29,Europe eSIM 20 GB - 15 Days,Europe eSIM 20 GB - 15 Days,,,,The validity period start when the eSIM first connect to a network,20000,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,,FALSE,TRUE,663a1a4b5fddf2d5b402906b,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,16,15.2,16,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932a5017e3ca2a51ee2ba56,39 items,39,Europe &amp; United States eSIM 20 GB - 15 Days,Europe &amp; United States eSIM 20 GB - 15 Days,,,,The validity period start when the eSIM first connect to a network,20000,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,,FALSE,TRUE,663a1a4b5fddf2d5b402906b,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,16,15.2,16,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a8a030bb78507dd9fc45e0,34 items,34,10 GB EU eSIM Mobile Data Plan,10 GB EU eSIM Mobile Data Plan,,,,,10000,30,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,643fbeb179777aa7ebe1e0f6,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,16,12.8,16,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dbe83e811e14b1d9ba225c,35 items,35,Europe eSIM 10 GB - 30 Days / Data Only,Europe eSIM 10 GB - 30 Days / Data Only,,,,"Europe eSIM provides you with:

Data Allowance: 1 GB, 2 GB, 3 GB, 5GB, 10GB, 25GB, 50GB to Unlimited Data
Validity Period: 5 days, 7 days, 14 days to 30 days

SIM Form:Â eSIM

Data Speed: 4G / 5G / LTE

Tethering / Hotspot: Allowed in limited data plans, not allowed in unlimited data plans

Countries Covered: Please see the list of countries below

Cellular Network: Vodafone, Three, Telenor, SFR, Swisscom, Telia, A1 etcÂ 

Mobile Plan Type: Prepaid

Incoming Calls: Incoming Free (not available on data only plans)

Mobile Number: UK based mobile number (+44) (No mobile number on data only plans)

Free Talk Time:Â As per the plan chosen

eSIM Activation: Automatic after installation

Installation Process: Automatic by scanning the QR code or by manually entering the SMDP address along with the activation codeÂ Â 

Delivery of eSIM: Instant, as it is delivered on the email

Documentation Requirement: No documentation required

Compatibility of Devices: All eSIM-compatible smartphonesÂ 

Fair Usage Policy: Our eSIM plan provides unlimited data throughout the agreed-upon duration. However, the network provider may exercise their prerogative to implement a Fair Usage Policy to ensure optimal network performance for all users.

You only need an eSIM-compatible mobile handset. To purchase the eSIM, complete the transaction here, and an eSIM QR code will be emailed to you instantlyÂ with instructions to install on your phone.
Once installed, you can immediately start using data on the eSIM in your destination country. The validity of the eSIM shall start from the day you activate your eSIM.Â ",10000,30,,FALSE,,FALSE,,,,,{'country': 'US'},,,,FALSE,TRUE,640e71222097580dd4a88d0b,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,16,14.4,16,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e38ab146d14a241967cf91,33 items,33,Europe 10GB,Europe 10GB,,,,"
Activates upon arrival in supported destinations",10000,7,15.5,FALSE,,FALSE,,FALSE,FALSE,TRUE,"{'country': 'FR'},{'country': 'NL'},{'country': 'SG'},{'country': 'US'}",,,,FALSE,TRUE,656ef630e60950c9a706e6ff,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,16,12,16,12,11.5,22,,13.5,,,,,10,,,,25.5,,22.5,,19,17,2500,1850,,,,,,,22000,,27.5,60,,,20.5,,,,115,,259000,1410,,,,,,,,,,,,65,,,,,,,,86.74459710468412,,,,192595.9975725222,,1060,,16500,,,,,,,,45,,,,,49.5,,16.5,,,,,305,230,,,,,,,,,,
68ff557bd016db343606be3b,37 items,37,EUROPE,EUROPE,,,,"Plan activation as soon as you switch to your eSIM line in a covered destination.Automatic addition to your current eSIM/SIM â€“ no QR code required.Top-up option even without Wi-Fi or data credit.Tethering availability without restriction.âš ï¸ MOBILE DATA IN RUSSIA AVAILABLE ONLY 24H AFTER FIRST CONNECTION DUE TO RUSSIAN GOVERNMENT RESTRICTIONS (auto re-block for 24h if unused for 3 days â€“ applies to all operators and travel eSIM providers, until further notice) ",10000,30,16,FALSE,,FALSE,,,,,"{'country': 'BR'},{'country': 'FR'},{'country': 'KR'},{'country': 'SG'},{'country': 'US'}",,,,FALSE,TRUE,5c6df152447a286186dea121,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,16,14.4,16,14.4,14.4,,,13,,,,,11.7,,,,,,,,,,2600,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
